date,product,customer_id,units
2022-05-27,product_c,Kunde_015,17
2022-05-27,product_c,Kunde_088,15
2022-05-27,product_c,Kunde_003,8
2022-05-27,product_c,Kunde_092,9
2022-05-27,product_c,Kunde_098,0
2022-05-28,product_a,Kunde_051,219
2022-05-28,product_a,Kunde_057,143
2022-05-28,product_a,Kunde_041,2
2022-05-28,product_a,Kunde_017,37
2022-05-28,product_a,Kunde_096,224
2022-05-28,product_b,Kunde_041,9
2022-05-28,product_b,Kunde_069,11
2022-05-28,product_b,Kunde_009,29
2022-05-28,product_b,Kunde_093,13
2022-05-28,product_b,Kunde_017,6
2022-05-28,product_c,Kunde_028,6
2022-05-28,product_c,Kunde_063,33
2022-05-28,product_c,Kunde_034,13
2022-05-28,product_c,Kunde_083,15
2022-05-28,product_c,Kunde_048,0
2022-05-29,product_a,Kunde_073,75
2022-05-29,product_a,Kunde_088,30
2022-05-29,product_a,Kunde_020,74
2022-05-29,product_a,Kunde_035,29
2022-05-29,product_a,Kunde_017,5
2022-05-29,product_b,Kunde_029,17
2022-05-29,product_b,Kunde_031,11
2022-05-29,product_b,Kunde_105,211
2022-05-29,product_b,Kunde_097,59
2022-05-29,product_b,Kunde_101,76
2022-05-29,product_c,Kunde_076,52
2022-05-29,product_c,Kunde_065,29
2022-05-29,product_c,Kunde_071,81
2022-05-29,product_c,Kunde_020,361
2022-05-29,product_c,Kunde_066,20
2022-05-30,product_a,Kunde_016,22
2022-05-30,product_a,Kunde_044,348
2022-05-30,product_a,Kunde_057,74
2022-05-30,product_a,Kunde_027,113
2022-05-30,product_a,Kunde_069,221
2022-05-30,product_b,Kunde_094,60
2022-05-30,product_b,Kunde_011,57
2022-05-30,product_b,Kunde_042,4
2022-05-30,product_b,Kunde_088,108
2022-05-30,product_b,Kunde_057,34
2022-05-30,product_c,Kunde_102,18
2022-05-30,product_c,Kunde_005,8
2022-05-30,product_c,Kunde_015,11
2022-05-30,product_c,Kunde_105,8
2022-05-30,product_c,Kunde_041,4
2022-05-31,product_a,Kunde_053,236
2022-05-31,product_a,Kunde_005,26
2022-05-31,product_a,Kunde_027,105
2022-05-31,product_a,Kunde_060,75
2022-05-31,product_a,Kunde_094,122
2022-05-31,product_b,Kunde_104,51
2022-05-31,product_b,Kunde_088,80
2022-05-31,product_b,Kunde_072,85
2022-05-31,product_b,Kunde_051,55
2022-05-31,product_b,Kunde_045,37
2022-05-31,product_c,Kunde_055,40
2022-05-31,product_c,Kunde_043,38
2022-05-31,product_c,Kunde_040,102
2022-05-31,product_c,Kunde_050,16
2022-05-31,product_c,Kunde_065,12
2022-06-01,product_a,Kunde_019,41
2022-06-01,product_a,Kunde_006,115
2022-06-01,product_a,Kunde_058,145
2022-06-01,product_a,Kunde_079,425
2022-06-01,product_a,Kunde_025,105
2022-06-01,product_b,Kunde_019,11
2022-06-01,product_b,Kunde_002,15
2022-06-01,product_b,Kunde_018,7
2022-06-01,product_b,Kunde_049,1
2022-06-01,product_b,Kunde_080,7
2022-06-01,product_c,Kunde_094,44
2022-06-01,product_c,Kunde_088,55
2022-06-01,product_c,Kunde_102,57
2022-06-01,product_c,Kunde_013,70
2022-06-01,product_c,Kunde_093,12
2022-06-02,product_a,Kunde_094,3
2022-06-02,product_a,Kunde_029,9
2022-06-02,product_a,Kunde_028,1
2022-06-02,product_a,Kunde_055,1
2022-06-02,product_a,Kunde_036,1
2022-06-02,product_b,Kunde_050,134
2022-06-02,product_b,Kunde_079,27
2022-06-02,product_b,Kunde_095,96
2022-06-02,product_b,Kunde_052,255
2022-06-02,product_b,Kunde_080,308
2022-06-02,product_c,Kunde_017,34
2022-06-02,product_c,Kunde_091,6
2022-06-02,product_c,Kunde_001,0
2022-06-02,product_c,Kunde_009,11
2022-06-02,product_c,Kunde_032,24
2022-06-03,product_a,Kunde_045,12
2022-06-03,product_a,Kunde_052,1
2022-06-03,product_a,Kunde_080,59
2022-06-03,product_a,Kunde_023,19
2022-06-03,product_a,Kunde_009,15
2022-06-03,product_b,Kunde_034,1
2022-06-03,product_b,Kunde_088,67
2022-06-03,product_b,Kunde_033,24
2022-06-03,product_b,Kunde_104,12
2022-06-03,product_b,Kunde_096,1
2022-06-03,product_c,Kunde_058,31
2022-06-03,product_c,Kunde_040,56
2022-06-03,product_c,Kunde_092,520
2022-06-03,product_c,Kunde_035,40
2022-06-03,product_c,Kunde_100,232
2022-06-04,product_a,Kunde_073,106
2022-06-04,product_a,Kunde_038,2
2022-06-04,product_a,Kunde_094,36
2022-06-04,product_a,Kunde_045,97
2022-06-04,product_a,Kunde_074,35
2022-06-04,product_b,Kunde_052,82
2022-06-04,product_b,Kunde_050,16
2022-06-04,product_b,Kunde_054,27
2022-06-04,product_b,Kunde_013,14
2022-06-04,product_b,Kunde_089,37
2022-06-04,product_c,Kunde_091,219
2022-06-04,product_c,Kunde_060,35
2022-06-04,product_c,Kunde_037,137
2022-06-04,product_c,Kunde_042,221
2022-06-04,product_c,Kunde_054,46
2022-06-05,product_a,Kunde_082,61
2022-06-05,product_a,Kunde_020,25
2022-06-05,product_a,Kunde_090,45
2022-06-05,product_a,Kunde_096,17
2022-06-05,product_a,Kunde_074,3
2022-06-05,product_b,Kunde_062,2
2022-06-05,product_b,Kunde_063,4
2022-06-05,product_b,Kunde_103,88
2022-06-05,product_b,Kunde_087,8
2022-06-05,product_b,Kunde_040,6
2022-06-05,product_c,Kunde_086,285
2022-06-05,product_c,Kunde_098,62
2022-06-05,product_c,Kunde_073,9
2022-06-05,product_c,Kunde_027,286
2022-06-05,product_c,Kunde_010,9
2022-06-06,product_a,Kunde_012,3
2022-06-06,product_a,Kunde_050,19
2022-06-06,product_a,Kunde_001,4
2022-06-06,product_a,Kunde_066,60
2022-06-06,product_a,Kunde_026,15
2022-06-06,product_b,Kunde_031,282
2022-06-06,product_b,Kunde_006,760
2022-06-06,product_b,Kunde_050,151
2022-06-06,product_b,Kunde_034,32
2022-06-06,product_b,Kunde_008,99
2022-06-06,product_c,Kunde_057,4
2022-06-06,product_c,Kunde_104,1
2022-06-06,product_c,Kunde_102,0
2022-06-06,product_c,Kunde_028,0
2022-06-06,product_c,Kunde_086,0
2022-06-07,product_a,Kunde_031,49
2022-06-07,product_a,Kunde_020,358
2022-06-07,product_a,Kunde_063,115
2022-06-07,product_a,Kunde_067,162
2022-06-07,product_a,Kunde_069,15
2022-06-07,product_b,Kunde_001,1
2022-06-07,product_b,Kunde_084,7
2022-06-07,product_b,Kunde_019,0
2022-06-07,product_b,Kunde_087,1
2022-06-07,product_b,Kunde_025,0
2022-06-07,product_c,Kunde_012,73
2022-06-07,product_c,Kunde_001,217
2022-06-07,product_c,Kunde_018,116
2022-06-07,product_c,Kunde_084,19
2022-06-07,product_c,Kunde_014,17
2022-06-08,product_a,Kunde_048,34
2022-06-08,product_a,Kunde_033,36
2022-06-08,product_a,Kunde_009,20
2022-06-08,product_a,Kunde_104,5
2022-06-08,product_a,Kunde_089,11
2022-06-08,product_b,Kunde_050,59
2022-06-08,product_b,Kunde_077,217
2022-06-08,product_b,Kunde_082,45
2022-06-08,product_b,Kunde_036,319
2022-06-08,product_b,Kunde_098,63
2022-06-08,product_c,Kunde_041,2
2022-06-08,product_c,Kunde_033,1
2022-06-08,product_c,Kunde_065,1
2022-06-08,product_c,Kunde_018,3
2022-06-08,product_c,Kunde_035,4
2022-06-09,product_a,Kunde_015,2
2022-06-09,product_a,Kunde_035,24
2022-06-09,product_a,Kunde_048,23
2022-06-09,product_a,Kunde_002,11
2022-06-09,product_a,Kunde_103,132
2022-06-09,product_b,Kunde_045,112
2022-06-09,product_b,Kunde_047,32
2022-06-09,product_b,Kunde_094,325
2022-06-09,product_b,Kunde_069,282
2022-06-09,product_b,Kunde_079,80
2022-06-09,product_c,Kunde_015,7
2022-06-09,product_c,Kunde_071,77
2022-06-09,product_c,Kunde_081,0
2022-06-09,product_c,Kunde_077,58
2022-06-09,product_c,Kunde_005,35
2022-06-10,product_a,Kunde_030,16
2022-06-10,product_a,Kunde_070,159
2022-06-10,product_a,Kunde_069,43
2022-06-10,product_a,Kunde_025,24
2022-06-10,product_a,Kunde_089,72
2022-06-10,product_b,Kunde_056,2
2022-06-10,product_b,Kunde_049,42
2022-06-10,product_b,Kunde_096,265
2022-06-10,product_b,Kunde_022,46
2022-06-10,product_b,Kunde_027,20
2022-06-10,product_c,Kunde_060,73
2022-06-10,product_c,Kunde_057,18
2022-06-10,product_c,Kunde_102,83
2022-06-10,product_c,Kunde_010,6
2022-06-10,product_c,Kunde_081,11
2022-06-11,product_a,Kunde_089,76
2022-06-11,product_a,Kunde_061,140
2022-06-11,product_a,Kunde_036,29
2022-06-11,product_a,Kunde_079,35
2022-06-11,product_a,Kunde_060,11
2022-06-11,product_b,Kunde_034,95
2022-06-11,product_b,Kunde_085,44
2022-06-11,product_b,Kunde_006,58
2022-06-11,product_b,Kunde_081,36
2022-06-11,product_b,Kunde_075,25
2022-06-11,product_c,Kunde_078,63
2022-06-11,product_c,Kunde_071,48
2022-06-11,product_c,Kunde_065,203
2022-06-11,product_c,Kunde_011,1
2022-06-11,product_c,Kunde_104,366
2022-06-12,product_a,Kunde_052,9
2022-06-12,product_a,Kunde_031,2
2022-06-12,product_a,Kunde_079,3
2022-06-12,product_a,Kunde_043,3
2022-06-12,product_a,Kunde_055,1
2022-06-12,product_b,Kunde_093,102
2022-06-12,product_b,Kunde_037,12
2022-06-12,product_b,Kunde_080,3
2022-06-12,product_b,Kunde_065,7
2022-06-12,product_b,Kunde_066,4
2022-06-12,product_c,Kunde_028,195
2022-06-12,product_c,Kunde_077,583
2022-06-12,product_c,Kunde_003,156
2022-06-12,product_c,Kunde_042,216
2022-06-12,product_c,Kunde_012,14
2022-06-13,product_a,Kunde_092,67
2022-06-13,product_a,Kunde_060,364
2022-06-13,product_a,Kunde_030,7
2022-06-13,product_a,Kunde_007,23
2022-06-13,product_a,Kunde_105,76
2022-06-13,product_b,Kunde_049,39
2022-06-13,product_b,Kunde_099,7
2022-06-13,product_b,Kunde_088,13
2022-06-13,product_b,Kunde_014,83
2022-06-13,product_b,Kunde_006,6
2022-06-13,product_c,Kunde_051,80
2022-06-13,product_c,Kunde_092,72
2022-06-13,product_c,Kunde_081,28
2022-06-13,product_c,Kunde_096,6
2022-06-13,product_c,Kunde_034,49
2022-06-14,product_a,Kunde_053,35
2022-06-14,product_a,Kunde_010,6
2022-06-14,product_a,Kunde_067,247
2022-06-14,product_a,Kunde_039,24
2022-06-14,product_a,Kunde_077,47
2022-06-14,product_b,Kunde_034,44
2022-06-14,product_b,Kunde_080,80
2022-06-14,product_b,Kunde_083,13
2022-06-14,product_b,Kunde_095,42
2022-06-14,product_b,Kunde_093,52
2022-06-14,product_c,Kunde_040,137
2022-06-14,product_c,Kunde_037,105
2022-06-14,product_c,Kunde_003,175
2022-06-14,product_c,Kunde_054,110
2022-06-14,product_c,Kunde_005,163
2022-06-15,product_a,Kunde_031,6
2022-06-15,product_a,Kunde_062,16
2022-06-15,product_a,Kunde_029,47
2022-06-15,product_a,Kunde_066,79
2022-06-15,product_a,Kunde_068,218
2022-06-15,product_b,Kunde_097,43
2022-06-15,product_b,Kunde_043,373
2022-06-15,product_b,Kunde_018,50
2022-06-15,product_b,Kunde_014,237
2022-06-15,product_b,Kunde_052,33
2022-06-15,product_c,Kunde_021,30
2022-06-15,product_c,Kunde_005,5
2022-06-15,product_c,Kunde_065,5
2022-06-15,product_c,Kunde_035,22
2022-06-15,product_c,Kunde_066,6
2022-06-16,product_a,Kunde_028,14
2022-06-16,product_a,Kunde_101,199
2022-06-16,product_a,Kunde_087,116
2022-06-16,product_a,Kunde_027,94
2022-06-16,product_a,Kunde_100,82
2022-06-16,product_b,Kunde_092,94
2022-06-16,product_b,Kunde_019,101
2022-06-16,product_b,Kunde_088,62
2022-06-16,product_b,Kunde_048,216
2022-06-16,product_b,Kunde_052,117
2022-06-16,product_c,Kunde_080,10
2022-06-16,product_c,Kunde_048,26
2022-06-16,product_c,Kunde_055,39
2022-06-16,product_c,Kunde_011,29
2022-06-16,product_c,Kunde_050,61
2022-06-17,product_a,Kunde_034,15
2022-06-17,product_a,Kunde_021,33
2022-06-17,product_a,Kunde_019,74
2022-06-17,product_a,Kunde_064,196
2022-06-17,product_a,Kunde_062,83
2022-06-17,product_b,Kunde_043,23
2022-06-17,product_b,Kunde_080,135
2022-06-17,product_b,Kunde_007,4
2022-06-17,product_b,Kunde_031,18
2022-06-17,product_b,Kunde_017,13
2022-06-17,product_c,Kunde_013,234
2022-06-17,product_c,Kunde_092,111
2022-06-17,product_c,Kunde_101,38
2022-06-17,product_c,Kunde_023,250
2022-06-17,product_c,Kunde_003,243
2022-06-18,product_a,Kunde_067,107
2022-06-18,product_a,Kunde_030,59
2022-06-18,product_a,Kunde_082,54
2022-06-18,product_a,Kunde_009,69
2022-06-18,product_a,Kunde_025,34
2022-06-18,product_b,Kunde_076,11
2022-06-18,product_b,Kunde_004,5
2022-06-18,product_b,Kunde_011,15
2022-06-18,product_b,Kunde_072,2
2022-06-18,product_b,Kunde_052,17
2022-06-18,product_c,Kunde_040,68
2022-06-18,product_c,Kunde_033,47
2022-06-18,product_c,Kunde_089,370
2022-06-18,product_c,Kunde_100,82
2022-06-18,product_c,Kunde_105,110
2022-06-19,product_a,Kunde_011,117
2022-06-19,product_a,Kunde_063,30
2022-06-19,product_a,Kunde_105,64
2022-06-19,product_a,Kunde_042,46
2022-06-19,product_a,Kunde_021,16
2022-06-19,product_b,Kunde_095,341
2022-06-19,product_b,Kunde_022,27
2022-06-19,product_b,Kunde_058,4
2022-06-19,product_b,Kunde_010,96
2022-06-19,product_b,Kunde_089,5
2022-06-19,product_c,Kunde_031,15
2022-06-19,product_c,Kunde_079,28
2022-06-19,product_c,Kunde_004,78
2022-06-19,product_c,Kunde_025,70
2022-06-19,product_c,Kunde_065,13
2022-06-20,product_a,Kunde_051,20
2022-06-20,product_a,Kunde_030,89
2022-06-20,product_a,Kunde_027,23
2022-06-20,product_a,Kunde_013,12
2022-06-20,product_a,Kunde_083,67
2022-06-20,product_b,Kunde_049,58
2022-06-20,product_b,Kunde_078,9
2022-06-20,product_b,Kunde_070,14
2022-06-20,product_b,Kunde_035,36
2022-06-20,product_b,Kunde_103,3
2022-06-20,product_c,Kunde_014,39
2022-06-20,product_c,Kunde_002,47
2022-06-20,product_c,Kunde_038,192
2022-06-20,product_c,Kunde_011,251
2022-06-20,product_c,Kunde_059,70
2022-06-21,product_a,Kunde_016,121
2022-06-21,product_a,Kunde_005,492
2022-06-21,product_a,Kunde_066,174
2022-06-21,product_a,Kunde_060,83
2022-06-21,product_a,Kunde_099,47
2022-06-21,product_b,Kunde_046,6
2022-06-21,product_b,Kunde_014,7
2022-06-21,product_b,Kunde_054,4
2022-06-21,product_b,Kunde_091,0
2022-06-21,product_b,Kunde_053,4
2022-06-21,product_c,Kunde_004,3
2022-06-21,product_c,Kunde_017,3
2022-06-21,product_c,Kunde_021,2
2022-06-21,product_c,Kunde_081,3
2022-06-21,product_c,Kunde_055,1
2022-06-22,product_a,Kunde_056,3
2022-06-22,product_a,Kunde_088,34
2022-06-22,product_a,Kunde_060,2
2022-06-22,product_a,Kunde_026,8
2022-06-22,product_a,Kunde_091,32
2022-06-22,product_b,Kunde_072,70
2022-06-22,product_b,Kunde_070,10
2022-06-22,product_b,Kunde_104,157
2022-06-22,product_b,Kunde_025,26
2022-06-22,product_b,Kunde_049,19
2022-06-22,product_c,Kunde_073,14
2022-06-22,product_c,Kunde_026,126
2022-06-22,product_c,Kunde_105,280
2022-06-22,product_c,Kunde_097,131
2022-06-22,product_c,Kunde_031,188
2022-06-23,product_a,Kunde_076,10
2022-06-23,product_a,Kunde_003,76
2022-06-23,product_a,Kunde_058,6
2022-06-23,product_a,Kunde_002,7
2022-06-23,product_a,Kunde_020,27
2022-06-23,product_b,Kunde_046,132
2022-06-23,product_b,Kunde_017,43
2022-06-23,product_b,Kunde_028,94
2022-06-23,product_b,Kunde_022,367
2022-06-23,product_b,Kunde_066,59
2022-06-23,product_c,Kunde_085,46
2022-06-23,product_c,Kunde_020,35
2022-06-23,product_c,Kunde_098,28
2022-06-23,product_c,Kunde_101,242
2022-06-23,product_c,Kunde_012,18
2022-06-24,product_a,Kunde_042,4
2022-06-24,product_a,Kunde_090,33
2022-06-24,product_a,Kunde_044,178
2022-06-24,product_a,Kunde_096,34
2022-06-24,product_a,Kunde_054,327
2022-06-24,product_b,Kunde_071,130
2022-06-24,product_b,Kunde_095,22
2022-06-24,product_b,Kunde_042,18
2022-06-24,product_b,Kunde_002,112
2022-06-24,product_b,Kunde_073,22
2022-06-24,product_c,Kunde_069,12
2022-06-24,product_c,Kunde_044,168
2022-06-24,product_c,Kunde_014,68
2022-06-24,product_c,Kunde_008,37
2022-06-24,product_c,Kunde_005,15
2022-06-25,product_a,Kunde_003,56
2022-06-25,product_a,Kunde_017,125
2022-06-25,product_a,Kunde_099,137
2022-06-25,product_a,Kunde_020,73
2022-06-25,product_a,Kunde_091,157
2022-06-25,product_b,Kunde_094,25
2022-06-25,product_b,Kunde_005,10
2022-06-25,product_b,Kunde_082,49
2022-06-25,product_b,Kunde_029,187
2022-06-25,product_b,Kunde_046,194
2022-06-25,product_c,Kunde_049,24
2022-06-25,product_c,Kunde_041,138
2022-06-25,product_c,Kunde_050,33
2022-06-25,product_c,Kunde_006,76
2022-06-25,product_c,Kunde_010,6
2022-06-26,product_a,Kunde_054,7
2022-06-26,product_a,Kunde_020,0
2022-06-26,product_a,Kunde_096,1
2022-06-26,product_a,Kunde_031,8
2022-06-26,product_a,Kunde_085,2
2022-06-26,product_b,Kunde_003,61
2022-06-26,product_b,Kunde_077,153
2022-06-26,product_b,Kunde_089,212
2022-06-26,product_b,Kunde_090,142
2022-06-26,product_b,Kunde_101,37
2022-06-26,product_c,Kunde_079,18
2022-06-26,product_c,Kunde_068,1
2022-06-26,product_c,Kunde_041,50
2022-06-26,product_c,Kunde_043,234
2022-06-26,product_c,Kunde_034,204
2022-06-27,product_a,Kunde_033,23
2022-06-27,product_a,Kunde_055,411
2022-06-27,product_a,Kunde_011,119
2022-06-27,product_a,Kunde_018,1
2022-06-27,product_a,Kunde_052,237
2022-06-27,product_b,Kunde_057,105
2022-06-27,product_b,Kunde_044,27
2022-06-27,product_b,Kunde_010,209
2022-06-27,product_b,Kunde_061,78
2022-06-27,product_b,Kunde_022,132
2022-06-27,product_c,Kunde_019,34
2022-06-27,product_c,Kunde_095,18
2022-06-27,product_c,Kunde_043,4
2022-06-27,product_c,Kunde_084,14
2022-06-27,product_c,Kunde_016,8
2022-06-28,product_a,Kunde_071,8
2022-06-28,product_a,Kunde_010,71
2022-06-28,product_a,Kunde_038,39
2022-06-28,product_a,Kunde_039,112
2022-06-28,product_a,Kunde_047,23
2022-06-28,product_b,Kunde_014,73
2022-06-28,product_b,Kunde_056,19
2022-06-28,product_b,Kunde_020,197
2022-06-28,product_b,Kunde_044,72
2022-06-28,product_b,Kunde_017,139
2022-06-28,product_c,Kunde_024,5
2022-06-28,product_c,Kunde_092,7
2022-06-28,product_c,Kunde_028,199
2022-06-28,product_c,Kunde_074,84
2022-06-28,product_c,Kunde_072,32
2022-06-29,product_a,Kunde_105,111
2022-06-29,product_a,Kunde_075,49
2022-06-29,product_a,Kunde_079,118
2022-06-29,product_a,Kunde_077,119
2022-06-29,product_a,Kunde_044,71
2022-06-29,product_b,Kunde_074,267
2022-06-29,product_b,Kunde_081,400
2022-06-29,product_b,Kunde_076,73
2022-06-29,product_b,Kunde_073,177
2022-06-29,product_b,Kunde_098,68
2022-06-29,product_c,Kunde_001,18
2022-06-29,product_c,Kunde_018,68
2022-06-29,product_c,Kunde_038,62
2022-06-29,product_c,Kunde_081,64
2022-06-29,product_c,Kunde_087,15
2022-06-30,product_a,Kunde_083,54
2022-06-30,product_a,Kunde_092,456
2022-06-30,product_a,Kunde_082,279
2022-06-30,product_a,Kunde_071,108
2022-06-30,product_a,Kunde_004,19
2022-06-30,product_b,Kunde_063,19
2022-06-30,product_b,Kunde_086,6
2022-06-30,product_b,Kunde_039,199
2022-06-30,product_b,Kunde_087,28
2022-06-30,product_b,Kunde_041,25
2022-06-30,product_c,Kunde_015,10
2022-06-30,product_c,Kunde_007,30
2022-06-30,product_c,Kunde_042,2
2022-06-30,product_c,Kunde_010,16
2022-06-30,product_c,Kunde_036,19
2022-07-01,product_a,Kunde_065,45
2022-07-01,product_a,Kunde_072,4
2022-07-01,product_a,Kunde_086,121
2022-07-01,product_a,Kunde_025,33
2022-07-01,product_a,Kunde_062,225
2022-07-01,product_b,Kunde_059,6
2022-07-01,product_b,Kunde_093,31
2022-07-01,product_b,Kunde_032,241
2022-07-01,product_b,Kunde_098,60
2022-07-01,product_b,Kunde_013,33
2022-07-01,product_c,Kunde_016,80
2022-07-01,product_c,Kunde_046,28
2022-07-01,product_c,Kunde_101,2
2022-07-01,product_c,Kunde_057,1
2022-07-01,product_c,Kunde_026,60
2022-07-02,product_a,Kunde_073,2
2022-07-02,product_a,Kunde_078,14
2022-07-02,product_a,Kunde_016,11
2022-07-02,product_a,Kunde_096,24
2022-07-02,product_a,Kunde_031,6
2022-07-02,product_b,Kunde_090,17
2022-07-02,product_b,Kunde_058,15
2022-07-02,product_b,Kunde_082,342
2022-07-02,product_b,Kunde_036,88
2022-07-02,product_b,Kunde_024,64
2022-07-02,product_c,Kunde_097,206
2022-07-02,product_c,Kunde_071,32
2022-07-02,product_c,Kunde_011,5
2022-07-02,product_c,Kunde_012,65
2022-07-02,product_c,Kunde_096,39
2022-07-03,product_a,Kunde_034,24
2022-07-03,product_a,Kunde_092,153
2022-07-03,product_a,Kunde_023,232
2022-07-03,product_a,Kunde_077,35
2022-07-03,product_a,Kunde_072,5
2022-07-03,product_b,Kunde_094,2
2022-07-03,product_b,Kunde_044,101
2022-07-03,product_b,Kunde_032,98
2022-07-03,product_b,Kunde_053,8
2022-07-03,product_b,Kunde_046,13
2022-07-03,product_c,Kunde_012,47
2022-07-03,product_c,Kunde_025,138
2022-07-03,product_c,Kunde_102,193
2022-07-03,product_c,Kunde_008,113
2022-07-03,product_c,Kunde_017,88
2022-07-04,product_a,Kunde_036,129
2022-07-04,product_a,Kunde_049,41
2022-07-04,product_a,Kunde_056,47
2022-07-04,product_a,Kunde_020,3
2022-07-04,product_a,Kunde_085,19
2022-07-04,product_b,Kunde_084,3
2022-07-04,product_b,Kunde_078,135
2022-07-04,product_b,Kunde_100,36
2022-07-04,product_b,Kunde_024,21
2022-07-04,product_b,Kunde_047,51
2022-07-04,product_c,Kunde_030,10
2022-07-04,product_c,Kunde_075,86
2022-07-04,product_c,Kunde_083,298
2022-07-04,product_c,Kunde_078,92
2022-07-04,product_c,Kunde_081,139
2022-07-05,product_a,Kunde_098,214
2022-07-05,product_a,Kunde_001,96
2022-07-05,product_a,Kunde_032,329
2022-07-05,product_a,Kunde_085,335
2022-07-05,product_a,Kunde_051,0
2022-07-05,product_b,Kunde_089,4
2022-07-05,product_b,Kunde_090,47
2022-07-05,product_b,Kunde_007,92
2022-07-05,product_b,Kunde_101,48
2022-07-05,product_b,Kunde_013,80
2022-07-05,product_c,Kunde_003,-1
2022-07-05,product_c,Kunde_060,8
2022-07-05,product_c,Kunde_015,5
2022-07-05,product_c,Kunde_073,3
2022-07-05,product_c,Kunde_064,40
2022-07-06,product_a,Kunde_031,196
2022-07-06,product_a,Kunde_079,107
2022-07-06,product_a,Kunde_082,159
2022-07-06,product_a,Kunde_076,7
2022-07-06,product_a,Kunde_004,24
2022-07-06,product_b,Kunde_101,109
2022-07-06,product_b,Kunde_023,57
2022-07-06,product_b,Kunde_088,78
2022-07-06,product_b,Kunde_076,46
2022-07-06,product_b,Kunde_084,50
2022-07-06,product_c,Kunde_026,188
2022-07-06,product_c,Kunde_002,87
2022-07-06,product_c,Kunde_102,13
2022-07-06,product_c,Kunde_055,75
2022-07-06,product_c,Kunde_079,64
2022-07-07,product_a,Kunde_023,155
2022-07-07,product_a,Kunde_078,10
2022-07-07,product_a,Kunde_090,247
2022-07-07,product_a,Kunde_026,243
2022-07-07,product_a,Kunde_022,32
2022-07-07,product_b,Kunde_044,10
2022-07-07,product_b,Kunde_014,84
2022-07-07,product_b,Kunde_012,150
2022-07-07,product_b,Kunde_076,59
2022-07-07,product_b,Kunde_004,118
2022-07-07,product_c,Kunde_060,18
2022-07-07,product_c,Kunde_038,2
2022-07-07,product_c,Kunde_100,19
2022-07-07,product_c,Kunde_064,1
2022-07-07,product_c,Kunde_028,2
2022-07-08,product_a,Kunde_058,63
2022-07-08,product_a,Kunde_042,5
2022-07-08,product_a,Kunde_099,72
2022-07-08,product_a,Kunde_020,41
2022-07-08,product_a,Kunde_016,57
2022-07-08,product_b,Kunde_044,215
2022-07-08,product_b,Kunde_006,36
2022-07-08,product_b,Kunde_016,28
2022-07-08,product_b,Kunde_043,16
2022-07-08,product_b,Kunde_020,194
2022-07-08,product_c,Kunde_022,52
2022-07-08,product_c,Kunde_023,33
2022-07-08,product_c,Kunde_059,166
2022-07-08,product_c,Kunde_088,6
2022-07-08,product_c,Kunde_002,16
2022-07-09,product_a,Kunde_017,89
2022-07-09,product_a,Kunde_008,11
2022-07-09,product_a,Kunde_073,25
2022-07-09,product_a,Kunde_054,10
2022-07-09,product_a,Kunde_043,15
2022-07-09,product_b,Kunde_092,92
2022-07-09,product_b,Kunde_034,26
2022-07-09,product_b,Kunde_064,262
2022-07-09,product_b,Kunde_025,204
2022-07-09,product_b,Kunde_050,25
2022-07-09,product_c,Kunde_072,21
2022-07-09,product_c,Kunde_031,46
2022-07-09,product_c,Kunde_018,13
2022-07-09,product_c,Kunde_103,4
2022-07-09,product_c,Kunde_050,27
2022-07-10,product_a,Kunde_043,51
2022-07-10,product_a,Kunde_102,31
2022-07-10,product_a,Kunde_068,44
2022-07-10,product_a,Kunde_010,33
2022-07-10,product_a,Kunde_104,126
2022-07-10,product_b,Kunde_068,38
2022-07-10,product_b,Kunde_011,78
2022-07-10,product_b,Kunde_072,40
2022-07-10,product_b,Kunde_032,161
2022-07-10,product_b,Kunde_087,288
2022-07-10,product_c,Kunde_097,1
2022-07-10,product_c,Kunde_094,70
2022-07-10,product_c,Kunde_104,88
2022-07-10,product_c,Kunde_072,33
2022-07-10,product_c,Kunde_066,8
2022-07-11,product_a,Kunde_039,76
2022-07-11,product_a,Kunde_026,39
2022-07-11,product_a,Kunde_043,2
2022-07-11,product_a,Kunde_100,20
2022-07-11,product_a,Kunde_074,84
2022-07-11,product_b,Kunde_057,19
2022-07-11,product_b,Kunde_088,51
2022-07-11,product_b,Kunde_056,82
2022-07-11,product_b,Kunde_055,294
2022-07-11,product_b,Kunde_080,5
2022-07-11,product_c,Kunde_013,32
2022-07-11,product_c,Kunde_099,116
2022-07-11,product_c,Kunde_017,189
2022-07-11,product_c,Kunde_093,227
2022-07-11,product_c,Kunde_034,114
2022-07-12,product_a,Kunde_068,4
2022-07-12,product_a,Kunde_001,15
2022-07-12,product_a,Kunde_103,36
2022-07-12,product_a,Kunde_034,1
2022-07-12,product_a,Kunde_016,0
2022-07-12,product_b,Kunde_032,293
2022-07-12,product_b,Kunde_050,151
2022-07-12,product_b,Kunde_059,83
2022-07-12,product_b,Kunde_006,218
2022-07-12,product_b,Kunde_046,187
2022-07-12,product_c,Kunde_089,47
2022-07-12,product_c,Kunde_096,1
2022-07-12,product_c,Kunde_071,70
2022-07-12,product_c,Kunde_016,104
2022-07-12,product_c,Kunde_060,20
2022-07-13,product_a,Kunde_047,12
2022-07-13,product_a,Kunde_018,1
2022-07-13,product_a,Kunde_098,4
2022-07-13,product_a,Kunde_040,32
